source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
,,2018-09-10 15:31:01,,,,,,,,,,683080635403561,/ufi/reaction/profile/browser/?ft_ent_identifier=683078715403753&refid=17&_ft_=top_level_post_id.683080635403561%3Atl_objid.683080635403561%3Apage_id.526840431027583%3Aphoto_attachments_list.%5B683078908737067%2C683078752070416%2C683078885403736%2C683078732070418%5D%3Aphoto_id.683078908737067%3Astory_location.4%3Astory_attachment_style.new_album%3Apage_insights.%7B%22526840431027583%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A526840431027583%2C%22post_context%22%3A%7B%22story_fbid%22%3A%5B683078908737067%2C683078715403753%5D%2C%22publish_time%22%3A1536568261%2C%22story_name%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22object_fbtype%22%3A22%7D%2C%22actor_id%22%3A526840431027583%2C%22psn%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A526840431027583%2C%22actor_id%22%3A526840431027583%2C%22role%22%3A1%2C%22post_id%22%3A683078908737067%2C%22share_id%22%3A0%7D%2C%7B%22page_id%22%3A526840431027583%2C%22actor_id%22%3A526840431027583%2C%22role%22%3A1%2C%22post_id%22%3A683078715403753%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.526840431027583%3A306061129499414%3A43%3A1514793600%3A1546329599%3A-6011207081899555618&__tn__=%2AW-R#footer_action_list
 BATTLEGROUNDS,,2018-10-24 05:05:00,"Trước thềm giải đấu JIB PUBG SEA Championship Bangkok 2018, 23 PUBG VN đã có cuộc phỏng vấn vô cùng thú vị với đội trưởng của Divine Esports. Liệu Nickyyy sẽ trả lời sao trước những câu hỏi vô cùng thú vị và hóc búa này ? Hãy theo dõi và cổ vũ 5 team Việt Nam vào ngày 27 - 28/10 trên kênh Youtube 23 PUBG VN : http://bit.ly/VN-broadcast1028 ---------------------------------------------- 🎒 Nhận EQUINOX CRATE + WEAPON SKIN KEY miễn phí tại đây : https://fb.com/PUBG.VN.Official/photos/702195510158740 🎒 Nhận MILITIA CRATE + EARLY BIRD KEY miễn phí tại đây : https://fb.com/PUBG.VN.Official/photos/703465806698377 ---------------------------------------------- 📣 Thông tin về giải đấu JIB PUBG SEA Championship Bangkok 2018 : 📺 Live trực tiếp tại : http://bit.ly/VN-broadcast1028 🔸 Thời gian : 27/10 - 28/10/2018 🔸 Số đội tham gia : 20 đội 🔸 Địa điểm : Bangkok (Thái Lan) 🔸 Tổng giải thưởng : $100,000 USD 🔸 Số lượng round đấu : 10 round 🔸 Thi đấu ở Góc nhìn thứ nhất (FPP) 🔸 Danh sách các nước tham gia : Việt Nam, Thái Lan, Indonesia, Malaysia, Singapore, Philippines 🔸 Các team Việt Nam : Vikings White, Divine Esports, Refund Gaming, GameHome Esports, Rate Me Five Stars 🔸 Mọi thông tin về giải đấu JIB PUBG SEA Championship Bangkok 2018 sẽ tiếp tục được cập nhật trên Fanpage PLAYERUNKNOWN'S BATTLEGROUNDS 📢 Ấn vào hashtag sau để theo dõi tất cả thông tin về giải đấu  ➡ #JIB_PUBG_SEA_Championship_Bangkok_2018 #PUBG #PUBGVN #CheerUpYourTeam #WatchWithYourFriends #TGS2018 #SiamParagonMall #PUBGSEA #PUBGSEAgoesGLOBAL #OfficiallyProven #TGS #ThailandGameShow #Oct2728 #VikingsWhite #DivineEsports #GameHomeEsports #RefundGaming #RM5S #RateMeFiveStars #PrideeOfVietNam #TheobuocVietNam",410,366,28,14,1,1,,21 bình luậ,2292649630958613,/story.php?story_fbid=2292649630958613&id=526840431027583
 BATTLEGROUNDS,,2018-10-17 09:45:02,Cẩn thận... Halloween đang tới gần. Sắp ra mắt ! #PUBG #PUBGVN #BattleRoyale #Halloween,620,529,49,10,31,,1,80 bình luậ,2191162034454888,/story.php?story_fbid=2191162034454888&id=526840431027583
 BATTLEGROUNDS,,2018-09-19 12:00:00,"[SỰ KIỆN] LỄ HỘI TRUNG THU Giới thiệu: Mid-Autum Season skins Một bộ đồ khác trong Lễ Hội ngắm trăng năm nay, là bộ Tang Suit cực ""ngầu"". Những phần thưởng này cũng chính là lời chúc Trung Thu dành cho tất cả người chơi đã luôn ủng hộ và đồng hành với PUBG.  🔥 Xách balô lên và đi loot tất cả skin của sự kiện này nào các bạn! 🎉 Sự kiện có giới hạn thời gian, bắt đầu từ 8:00 sáng 20/09 (giờ Việt Nam). Chi tiết xem tại : https://fb.com/notes/687103671667924 #PUBG  #PUBGVN #LehoiTrungThu #MidAutumn #Skin",202,177,15,6,2,1,1,17 bình luậ,321134455329661,/story.php?story_fbid=321134455329661&id=526840431027583
 BATTLEGROUNDS,,2018-09-19 09:52:35,"[SỰ KIỆN] LỄ HỘI TRUNG THU  Giới thiệu: Chuseok Season skins Khám phá PUBG trong mùa Lễ Hội này để nhận Hanbok - trang phục truyền thống của Hàn Quốc. Ngoài đồ Hanbok mang phong cách truyền thống, còn có những bộ Hanbok với phong cách hiện đại, mới mẻ. Hãy sẵn sàng tận hưởng Chicken Dinner và có cho mình những set trang phục độc đáo!  🎉 Sự kiện có giới hạn thời gian, bắt đầu từ 8:00 sáng 20/09 (giờ Việt Nam). Chi tiết xem tại : https://fb.com/notes/687103671667924/ #PUBG #LehoiTrungThu #Chuseok #skin #Hanbok",189,163,16,8,1,1,,21 bình luậ,230002677870124,/story.php?story_fbid=230002677870124&id=526840431027583
 BATTLEGROUNDS,,2018-09-17 08:42:57,Chờ đón vào mùa đông 2018...,551,486,28,12,24,,1,28 bình luậ,266169797349700,/story.php?story_fbid=266169797349700&id=526840431027583
 BATTLEGROUNDS,,2018-09-15 02:52:16,"[Giới thiệu] Hệ thống đánh dấu nhanh 📌 Một hệ thống mới siêu thú vị sẽ giúp bạn nhanh chóng ""chỉ điểm"" ra vị trí của kẻ thù. Nếu biết kết hợp sử dụng tốt thì đây là một tính năng hữu dụng nhất trong chiến đấu.  👊 Xem video và TAG ngay đứa bạn hay chỉ hướng sai của bạn vào đây để nó biết tính năng này nhé ! 🔸 Sử dụng ALT + Mouse 3 (nút chuột giữa) , bạn có thể tạo được một đánh dấu nơi bạn đang ngắm trên thanh định hướng (không hiện trên bản đồ)📌 🔸 Bạn có thể thay đổi hotkey trong phần tùy chỉnh 🔸 Mọi thành viên trong đội đều có nhìn được đánh dấu trên thanh định hướng 🔸 Sau khi đánh dấu, có thời gian 2s trước khi bạn có thể đánh dấu tiếp 🔸 Đánh dấu trên thanh định hướng sẽ tự động biến mất sau 5s 🔸 Khi có nhiều đánh dấu, dấu gần nhất sẽ hiện thị lên trước ➡ Xem thêm Update #21:  https://fb.com/notes/680990732279218 Chúc các bạn vui vẻ, PUBG Corp. #PUBG #ThisIsBattleRoyale",112,106,1,4,1,,,33 bình luậ,472118959941501,/story.php?story_fbid=472118959941501&id=526840431027583
 BATTLEGROUNDS,,2018-09-14 17:16:16,🔥 Pha giao tranh khốc liệt giữa 3 team Vikings - Pochinki - Divine đã định đoạt kết quả chức vô địch  #PUBG #VMC1 #ThisisBattleRoyale,196,189,3,4,,,,10 bình luậ,718429668509463,/story.php?story_fbid=718429668509463&id=526840431027583
 BATTLEGROUNDS,,2018-09-14 08:00:00,Điều gì mà bạn yêu thích nhất trong bản cập nhật Update #21 mới đây của PLAYERUNKNOWN'S BATTLEGROUNDS ?  🔸 1. Trường Huấn Luyện 🔸 2. Súng mới : MK 47 Mutant 🔸 3. Xe mới : Tukshai 🔸 4. Skin mũ mới : Roar Warrior 🔸 5. Ý kiến khác Chi tiết bản cập nhật Update #21 xem tại: https://fb.com/notes/680990732279218/ 👉 Cùng chia sẻ và để lại bình luận của bạn về bản cập nhật mới này nhé! Cre Video : Fugglet #PUBG #ThisisBattleRoyale #TruongHuanLuyen #MK47Mutant #Tukshai #RoarWarrior #Update21,99,96,1,2,,,,10 bình luậ,665535067146030,/story.php?story_fbid=665535067146030&id=526840431027583
 BATTLEGROUNDS,,2018-09-09 09:48:27,"🔴 [LIVE] Vietnam Master Championship - LAN Final - Day 2 #VMC1 #hn #final #vmc  Giải đấu Vietnam Masters Championship season 1, presented by CubeTV - YTB Của giải đấu:➡️ bit.ly/YTBpubgvn - Fanpage:➡️ Fb.com/battlegroundsvn",385,336,11,31,1,1,5,894 bình luậ,492998874444127,/story.php?story_fbid=492998874444127&id=526840431027583
 BATTLEGROUNDS,,2018-09-08 16:47:05,Game có dễ không các bạn ơi. ——- Live Stream: - http://youtube.com/500brospubg - http://youtube.com/23pubgvn - http://cubetv.sg/cubeesports #PUBG #VMC1 #VikingsGaming #CubeTV #TDStudio #VTVplay,133,128,5,,,,,5 bình luậ,278526692746700,/story.php?story_fbid=278526692746700&id=526840431027583
 BATTLEGROUNDS,,2018-09-08 15:38:29,"🔴 [LIVE] Vietnam Master Championship - LAN Final - Day 1 #VMC1 #hn #final #vmc  Giải đấu Vietnam Masters Championship season 1, presented by CubeTV - YTB Của giải đấu:➡️ bit.ly/YTBpubgvn - Fanpage:➡️ Fb.com/battlegroundsvn",359,309,13,34,1,1,1,592 bình luậ,2237418759634196,/story.php?story_fbid=2237418759634196&id=526840431027583
 BATTLEGROUNDS,,2018-09-08 11:03:20,"🔴 [LIVE] Vietnam Master Championship - LAN Final - Day 1 #VMC1 #hn #final #vmc  Giải đấu Vietnam Masters Championship season 1, presented by CubeTV - YTB Của giải đấu:➡️ bit.ly/YTBpubgvn - Fanpage:➡️ Fb.com/battlegroundsvn",408,345,6,31,2,,24,696 bình luậ,244303316280730,/story.php?story_fbid=244303316280730&id=526840431027583
 BATTLEGROUNDS,,2018-09-07 12:30:00,"PUBG - Giới thiệu tính năng mới  TRƯỜNG HUẤN LUYỆN Đây không chỉ là một trường bắn, nó là một bản đồ rất rộng lớn giúp các bạn ""tốt nghiệp"" những khóa học nhảy dù, Parkour vượt chướng ngại vật, đua xe tổ lái,.. và còn hơn thế nữa. Chào mừng đến với Trường Huấn Luyện của PUBG. Đã có tại máy chủ Test! Sắp ra mắt trong Update #21: https://fb.com/notes/680990732279218/ --- CHUNG KẾT - VIETNAM MASTERS CHAMPIONSHIP 🔸 Thời gian: Thứ Bảy 08/09 và Chủ Nhật 09/09/2018 🔸 Địa điểm: Vikings Esports Arena, tầng 5 TTTM Machinco, số 10 Trần Phú, Hà Đông, Hà Nội 🔸 Vào cửa miễn phí 🔸 Khu vực khán giả với sức chứa hơn 1,000 người 🔸 Quà tặng hấp dẫn từ PUBG Corp. và các nhà tài trợ Xem thêm thông tin tại: https://fb.com/battlegroundsvn Livestream:  - http://youtube.com/500brospubg - http://youtube.com/23pubgvn - http://cubetv.sg/cubeesports Hãy loan tin ngay đến bạn bè của mình! #PUBG #ThisIsBattleRoyale",276,251,7,10,7,1,,19 bình luậ,296237577856954,/story.php?story_fbid=296237577856954&id=526840431027583
 BATTLEGROUNDS,,2018-09-07 10:16:30,"[Giới thiệu xe mới] TUSKHAI Một chiếc xe ""đặc sản"" của Thái Lan sẽ được độc quyền cho bản đồ Sanhok. Tukshai là một chiếc xe 3 người thay thế UAZ, Dacia và Minibus. Mặc dù có tốc độ di chuyển chậm hơn, nhưng chiếc xe này phù hợp hoàn hảo với môi trường của Sanhok. Sắp ra mắt  trong Update #21: https://fb.com/notes/680990732279218 #PUBG #ThisIsBattleRoyale",686,514,162,5,4,1,,112 bình luậ,605290983205985,/story.php?story_fbid=605290983205985&id=526840431027583
 BATTLEGROUNDS,,2018-09-06 19:30:01,"[Giới thiệu phụ kiện mới]  LASER SIGHT - Giảm bullet spread (độ tỏa của đạn) khi hip firing (bắn aim) và soft-aiming (giữ chuột phải) - Bạn phải hi sinh slot Grip để gắn Laser Sight Đây sẽ là vật phẩm không thể thiếu trong các pha giao tranh giai đoạn đầu game. Laser Sight - có mặt tại PUBG trong bản cập nhật Update #21 sắp tới, và đã cho thử nghiệm trên máy chủ Test. Chi tiết: https://fb.com/notes/680990732279218 Chúc các bạn vui vẻ, PUBG Corp. #PUBG #ThisIsBattleRoyale",418,392,5,7,14,,,50 bình luậ,266482843985890,/story.php?story_fbid=266482843985890&id=526840431027583
 BATTLEGROUNDS,,2018-09-06 17:00:01,"[Giới thiệu vũ khí] MK47 MUTANT Một khẩu súng trường tấn công mới toanh sẽ ra mắt trong bản cập nhật Update #21 sắp tới của PUBG! - MK47 Mutant có thể tìm được trên tất cả bản đồ (Erangel, Miramar, Sanhok) - MK47 Mutant là vũ khí AR sử dụng đạn 7,62mm và có băng đạn 20 viên (30 viên với băng đạn mở rộng) - MK47 Mutant có 2 chế độ bắn: bắn đơn và burst 2 viên - Hầu như tất cả các loại phụ kiện đều có thể được sử dụng với MK47, nhưng nó không thể dùng đuôi như Vector, M416 Hãy xem chi tiết trong Video dưới đây, và xem thêm về bản cập nhật tại link sau: https://fb.com/notes/680990732279218 Chúc các bạn vui vẻ, PUBG Corp. #PUBG #ThisIsBattleRoyale",301,281,7,10,3,,,27 bình luậ,306581733258679,/story.php?story_fbid=306581733258679&id=526840431027583
 BATTLEGROUNDS,,2018-09-01 07:21:41,"PUBG - Giới thiệu tính năng mới  TRƯỜNG HUẤN LUYỆN Đây không chỉ là một trường bắn, nó là một bản đồ rất rộng lớn giúp các bạn ""tốt nghiệp"" những khóa học nhảy dù, Parkour vượt chướng ngại vật, đua xe tổ lái,.. và còn hơn thế nữa. Chào mừng đến với Trường Huấn Luyện của PUBG. Sắp ra mắt tháng 9/2018 --- CHUNG KẾT - VIETNAM MASTERS CHAMPIONSHIP 🔸 Thời gian: Thứ Bảy 08/09 và Chủ Nhật 09/09/2018 🔸 Địa điểm: Vikings Esports Arena, tầng 5 TTTM Machinco, số 10 Trần Phú, Hà Đông, Hà Nội 🔸 Vào cửa miễn phí 🔸 Khu vực khán giả với sức chứa hơn 1,000 người 🔸 Quà tặng hấp dẫn từ PUBG Corp. và các nhà tài trợ Xem thêm thông tin tại: https://fb.com/battlegroundsvn Livestream:  - http://youtube.com/500brospubg - http://youtube.com/23pubgvn - http://cubetv.sg/cubeesports Hãy loan tin ngay đến bạn bè của mình! #PUBG #ThisIsBattleRoyale",692,616,24,39,13,,,57 bình luậ,882022218662451,/story.php?story_fbid=882022218662451&id=526840431027583
 BATTLEGROUNDS,,2018-08-30 01:00:00,"Hệ thống Phản Hồi Báo Cáo của PUBG trong bản cập nhật vừa qua là một trong những tính năng mới của trò chơi. Đây cũng là nỗ lực của đội ngũ phát triển nhằm giúp các bạn có công cụ tốt hơn để gửi báo cáo đến những người chơi có các hành động bất thường, và chúng tôi sẽ xử lý được nhanh chóng, giúp trải nghiệm game của các bạn được tốt hơn. Một lần nữa, xin cám ơn tất cả các bạn, những người đã đóng góp cho cộng đồng PUBG. Thân ái, PUBG Corp.",210,200,1,7,2,,,13 bình luậ,233043820701060,/story.php?story_fbid=233043820701060&id=526840431027583
 BATTLEGROUNDS,,2018-08-24 09:44:13,"Khi bật ngắm trong chế độ góc nhìn thứ ba (TPP), sẽ có lúc bạn dự định ngắm theo một góc nào đó, nhưng thực tế lại bị chuyển sang góc nhìn khác với dự định ban đầu của mình. Đôi lúc, vị trí của góc nhìn trong TPP sẽ tự động thay đổi dựa trên cách thức mà lần cuối bạn nghiêng người để bắn trong tư thế đứng, hoặc tư thế ngắm. Bạn rất dễ quên mình đã ngắm ở tư thế nào trước đó khi đang ở giữa tâm điểm của trận chiến. Do vậy, cơ chế của game hiện tại sẽ mang lại một số trải nghiệm không tốt cho bạn. Để cải thiện điều đó, cài đặt mặc định vị trí của camera trong góc nhìn TPP đã được thay đổi và camera của bạn sẽ luôn luôn nằm ở phía vai phải nhân vật của bạn. Bạn có thể thay đổi điều này trong bản cập nhật tới với 4 lựa chọn trong hệ thống. 1. Thứ nhất, với lựa chọn ""Góc Nghiêng cuối"" - Camera của TPP sẽ tự động chuyển đến phía gần nhất mà bạn trước đó đã nghiêng người để bắn. - Khi nghiêng sang phải, góc của camera sẽ được đặt ở vị trí vai phải nhân vật của bạn; và tương tự khi nghiêng bên trái, camera sẽ tự chuyển sang phía vai trái. - Các người chơi đã quen với phương thức cơ bản này có thể tiếp tục sử dụng chúng. 2. Trong lựa chọn ""Góc Ngắm Cuối"", góc nhìn của bạn sẽ tương xứng với góc bạn đã bật ngắm trong góc nhìn thứ ba (TPP). - Ngay cả khi bạn không ngắm bắn mà chỉ nghiêng người khi bật tâm ngắm lên, thì vị trí camera TPP của bạn cũng sẽ nằm ở đúng vị trí đó. 3. Với tùy chọn ""Chuyển Về Vai Phải"", khi bạn bật ngắm góc nhìn TPP của bạn sẽ luôn cố định ở phía vai phải của nhân vật. - Đây cũng là tùy chọn mặc định của game trong phiên bản cập nhật tới. 4. Và với tùy chọn ""Chuyển Về Vai Trái"", thì khi bạn bật ngắm trong TPP - Camera của TPP sẽ được cố định ở góc vai trái của bạn. Tạm thời chúng tôi có thể công bố các thông tin trên và hy vọng nhận được phản hồi từ các bạn. Sự đóng góp của các bạn sẽ giúp chúng tôi cải thiện thêm trải nghiệm của game từng ngày. Hãy sẵn sàng cho các bản cập nhật và bản vá tiếp theo! Chúc các bạn vui vẻ PUBG Corp.",307,283,4,10,9,1,,22 bình luậ,2041042816207933,/story.php?story_fbid=2041042816207933&id=526840431027583
 BATTLEGROUNDS,,2018-08-19 17:28:48,Chào mừng các chiến binh đến với khu rừng nhiệt đới của PUBG! Quà tặng dành tặng riêng cho thành viên đăng ký thành công Twitch Prime tháng này - đó là bộ trang phục và skin vũ khí JUNGLE. Xem thêm tại: https://twitch.amazon.com/prime/loot/pubg Chúc các bạn vui vẻ! PUBG Corp.,310,297,9,3,1,,,26 bình luậ,243376283047960,/story.php?story_fbid=243376283047960&id=526840431027583
 BATTLEGROUNDS,,2018-08-17 14:32:22,"Giữ vũng phong độ ổn định, RM5S dành cho mình 2 top 1 liên tiếp. Không khí ngày càng trở nên nóng hơn bao giờ hết.  ----- Theo dõi live stream tại:  - Youtube #500Bros: http://bit.ly/500brosYTB",338,318,5,15,,,,4 bình luậ,1449721345127499,/story.php?story_fbid=1449721345127499&id=526840431027583
 BATTLEGROUNDS,,2018-08-17 13:27:51,"Khoảnh khắc RM5S dành top 1 đầu tiên trong ngày thi đấu thứ 2, Bảng B vòng loại khu vực TPHCM --- Các trận đấu vẫn tiếp tục .... 🔥 Xem VMC trên CubeTV ở PC để quay số để nhận code nhé, cube ID: Cubeesports - Link: www.cubetv.sg/cubeesports 🔥 Ngoài ra các bạn có thể theo dõi live stream tại:  - Youtube #500Bros: http://bit.ly/500brosYTB - Fanpage PLAYERUNKNOWN'S BATTLEGROUNDS - Group: Cộng đồng PUBG Việt Nam - Tài trợ: CubeTV",407,391,6,9,1,,,6 bình luậ,1856345894400695,/story.php?story_fbid=1856345894400695&id=526840431027583
 BATTLEGROUNDS,,2018-08-17 11:55:21,"Day 2 - Vòng loại TPHCM - VMC#1 Presented by CubeTV  🔥 Xem VMC trên CubeTV ở PC để quay số để nhận code nhé, cube ID: Cubeesports - Link: www.cubetv.sg/cubeesports 🔥 Ngoài ra các bạn có thể theo dõi live stream tại:  - Youtube #500Bros: http://bit.ly/500brosYTB - Fanpage PLAYERUNKNOWN'S BATTLEGROUNDS - Group: Cộng đồng PUBG Việt Nam - Tài trợ: CubeTV",175,165,1,9,,,,67 bình luậ,2142643035994514,/story.php?story_fbid=2142643035994514&id=526840431027583
,,2018-07-28 00:24:00,,,,,,,,,,645660185812273,/ufi/reaction/profile/browser/?ft_ent_identifier=645646815813610&refid=17&_ft_=top_level_post_id.645660185812273%3Atl_objid.645660185812273%3Apage_id.526840431027583%3Aphoto_attachments_list.%5B645646939146931%2C645647545813537%2C645647529146872%2C645647792480179%5D%3Aphoto_id.645646939146931%3Astory_location.4%3Astory_attachment_style.new_album%3Apage_insights.%7B%22526840431027583%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A526840431027583%2C%22post_context%22%3A%7B%22story_fbid%22%3A%5B645663699145255%2C645646815813610%5D%2C%22publish_time%22%3A1532712240%2C%22story_name%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22object_fbtype%22%3A22%7D%2C%22actor_id%22%3A526840431027583%2C%22psn%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A526840431027583%2C%22actor_id%22%3A526840431027583%2C%22role%22%3A1%2C%22post_id%22%3A645663699145255%2C%22share_id%22%3A0%7D%2C%7B%22page_id%22%3A526840431027583%2C%22actor_id%22%3A526840431027583%2C%22role%22%3A1%2C%22post_id%22%3A645646815813610%2C%22share_id%22%3A0%7D%5D%7D%2C%2252903420949%22%3A%7B%22page_id%22%3A52903420949%2C%22role%22%3A4%2C%22actor_id%22%3A526840431027583%2C%22psn%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A52903420949%2C%22actor_id%22%3A526840431027583%2C%22role%22%3A4%7D%5D%7D%7D%3Athid.526840431027583%3A306061129499414%3A43%3A1514793600%3A1546329599%3A-8034651487734414014&__tn__=%2AW-R#footer_action_list
 BATTLEGROUNDS,,2018-07-29 22:45:23,"- Lời gì đó trước Round cuối ? ""Nhờ cả vào anh Chip""  #PGI2018",610,529,61,19,,1,,10 bình luậ,647279278983697,/story.php?story_fbid=647279278983697&id=526840431027583
 BATTLEGROUNDS,,2018-07-29 22:06:04,Phút giây lịch sử của cờ đỏ sao vàng 🇻🇳 trên nóc hầm map Erangel #PGI2018,"3,1K","2,6K",157,362,9,,2,105 bình luậ,647237938987831,/story.php?story_fbid=647237938987831&id=526840431027583
 BATTLEGROUNDS,,2018-07-29 19:42:05,#PGI2018 Day 5 - 4 Games FPP Livestream bình luận giải đấu PGI 2018 ngày thi đấu thứ 5. Mục tiêu TOP 10 của Refund liệu có thành hiện thực. Ủng hộ thêm cho các chàng trai của chúng ta nào. #RefundGaming #RoadtoPGI2018 #HuongVeRefund,281,230,13,38,,,,82 bình luậ,647068199004805,/story.php?story_fbid=647068199004805&id=526840431027583
 BATTLEGROUNDS,,2018-07-29 15:55:53,"Trước thềm ngày thi đấu cuối cùng tại #PGI2018, Refund Gaming có đôi lời gửi đến người hâm mộ tại Việt Nam Hãy cùng cổ vũ họ lúc 8h00 tối nay tại youtube.com/23pubgvn",983,883,42,56,1,,1,23 bình luậ,646923925685899,/story.php?story_fbid=646923925685899&id=526840431027583
 BATTLEGROUNDS,,2018-07-29 09:35:04,"#PGI2018 trên chương trình Cafe sáng cuối tuần 29/7. PUBG được VTV3 giới thiệu là Thể thao điện tử (eSports), hướng tới được công nhận chính thức tại Việt Nam.  Việc này mở ra nhiều cơ hội cho các đội tuyển tập luyện, thi đấu cùng với các đơn vị, tổ chức có thể đầu tư mạnh mẽ hơn vào PUBG trong thời gian tới. Chắc chắn rằng, những giải đấu lớn mang tầm quốc tế như PGI2018 hay khu vực và trong nước như Vietnam Master Championship season 1 (#VMC1) sắp diễn ra, sẽ là điểm nhấn quan trọng trong cộng đồng PUBG những tháng cuối năm 2018. SHARE ngay Video này đến bạn bè của mình để giới thiệu về PLAYERUNKNOWN'S BATTLEGROUNDS --- Và 8h tối nay - các bạn đừng quên bật ngay youtube.com/23pubgvn để tiếp tục theo dõi ngày thi đấu cuối cùng thể loại FPP và lễ bế mạc giải đấu nhé :)",681,612,35,31,,1,2,33 bình luậ,646648985713393,/story.php?story_fbid=646648985713393&id=526840431027583
 BATTLEGROUNDS,,2018-07-28 19:56:03,#PGI2018 Day 4 - 4 Games FPP Livestream bình luận giải đấu PGI 2018 ngày thi đấu thứ 4. Anh em theo dõi ủng hộ để tiếp thêm động lực cho Refund Gaming thi đấu giành kết quả tốt nhất nào. #RefundGaming #RoadtoPGI2018 #HuongVeRefund,274,249,6,15,1,,3,98 bình luậ,645989399112685,/story.php?story_fbid=645989399112685&id=526840431027583
 BATTLEGROUNDS,,2018-07-28 16:22:02,"TRỰC TIẾP TỪ BERLIN REFUND GAMING đã sẵn sàng! Chưa đầy 4 tiếng nữa, vào lúc 8h00 tối nay - các chàng trai Refund Gaming sẽ bước vào loạt trận đầu tiên của thể thức Day 4 - FPP #PGI2018 Hãy cùng cổ vũ tại youtube.com/23pubgvn",392,357,14,20,1,,,11 bình luậ,645829212462037,/story.php?story_fbid=645829212462037&id=526840431027583
 BATTLEGROUNDS,,2018-07-28 11:03:53,"#PGI2018 Trong Round đấu thứ 2 của Charity Showdown, team Bravo của Shroud đã có pha đối đầu với team Golf đến từ Việt Nam. Hãy cùng xem lại đoạn ấn tượng nhất khi FunkyM tiêu diệt được streamer nổi tiếng nhất thế giới của PUBG thời điểm hiện tại.",542,491,34,14,2,1,,11 bình luậ,645609849150640,/story.php?story_fbid=645609849150640&id=526840431027583
,,2018-07-26 21:45:00,,,,,,,,,,645651745813117,/ufi/reaction/profile/browser/?ft_ent_identifier=645646815813610&refid=17&_ft_=top_level_post_id.645651745813117%3Atl_objid.645651745813117%3Apage_id.526840431027583%3Aphoto_attachments_list.%5B645651979146427%2C645652375813054%2C645651465813145%2C645652405813051%5D%3Aphoto_id.645651979146427%3Astory_location.4%3Astory_attachment_style.new_album%3Apage_insights.%7B%22526840431027583%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A526840431027583%2C%22post_context%22%3A%7B%22story_fbid%22%3A%5B645663319145293%2C645646815813610%5D%2C%22publish_time%22%3A1532616300%2C%22story_name%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22object_fbtype%22%3A22%7D%2C%22actor_id%22%3A526840431027583%2C%22psn%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A526840431027583%2C%22actor_id%22%3A526840431027583%2C%22role%22%3A1%2C%22post_id%22%3A645663319145293%2C%22share_id%22%3A0%7D%2C%7B%22page_id%22%3A526840431027583%2C%22actor_id%22%3A526840431027583%2C%22role%22%3A1%2C%22post_id%22%3A645646815813610%2C%22share_id%22%3A0%7D%5D%7D%2C%2252903420949%22%3A%7B%22page_id%22%3A52903420949%2C%22role%22%3A4%2C%22actor_id%22%3A526840431027583%2C%22psn%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A52903420949%2C%22actor_id%22%3A526840431027583%2C%22role%22%3A4%7D%5D%7D%7D%3Athid.526840431027583%3A306061129499414%3A43%3A1514793600%3A1546329599%3A5740260474333859781&__tn__=%2AW-R#footer_action_list
 BATTLEGROUNDS,,2018-07-27 21:46:49,"Showdown từ thiện 1,000,000$ với sự góp mặt của rất nhiều streamer nổi tiếng đến từ mọi nơi trên thế giới. #PGI2018",602,549,20,28,2,3,,200 bình luậ,644997342545224,/story.php?story_fbid=644997342545224&id=526840431027583
